"","PARID","saledate","date2","price","saleyr","SALETYPE","SALEVAL","presale","postsale","value","adj_price","lnadj_price"
"998","08E310885",2024-04-25,"04-2024",1e+05,2024,"2","X",2023,2025,313.016,101465.420298004,11.5274733326979
"999","08E311358",2024-06-07,"06-2024",69739,2024,"2","5",2023,2025,313.131,70734.9818989497,11.1666955229935
"1000","08E320158",2024-06-12,"06-2024",67000,2024,"2","I",2023,2025,313.131,67956.8646988002,11.1266284402131
"1001","08E320169",2024-05-30,"05-2024",84000,2024,"2","X",2023,2025,313.14,85197.2025292202,11.3527238781143
"1002","08E320181",2024-08-23,"08-2024",25000,2024,"2","I",2023,2025,314.131,25276.3178419195,10.1376231826647
"1003","08E320202",2024-04-09,"04-2024",68000,2024,"2","I",2023,2025,313.016,68996.4858026427,11.1418108518859
"1004","08E320246",2024-05-10,"05-2024",67827,2024,"2","5",2023,2025,313.14,68793.6982851121,11.1388674250332
"1005","08E320246",2024-05-16,"05-2024",67827,2024,"2","5",2023,2025,313.14,68793.6982851121,11.1388674250332
"1006","08E320323",2024-01-04,"01-2024",65000,2024,"2","I",2023,2025,309.794,66638.459750673,11.1070371635885
"1007","08E320598",2024-11-01,"11-2024",82682,2024,"2","I",2023,2025,316.449,82983.5178685981,11.3263972871627
"1008","08E320774",2024-10-02,"10-2024",84000,2024,"2","I",2023,2025,315.564,84542.7615317337,11.3450127389733
"1009","08E320804",2024-10-28,"10-2024",75000,2024,"2","I",2023,2025,315.564,75484.6085104765,11.2316840536663
"1010","08E320840",2024-05-23,"05-2024",105000,2024,"2","X",2023,2025,313.14,106496.503161525,11.5758674294285
"1011","08E321005",2024-07-01,"07-2024",50000,2024,"2","I",2023,2025,313.566,50643.7241282537,10.8325705953513
"1012","08E321115",2024-06-12,"06-2024",74000,2024,"2","I",2023,2025,313.131,75056.8356374808,11.2260009140263
"1013","08E321292",2024-06-17,"06-2024",85000,2024,"2","X",2023,2025,313.131,86213.9328268361,11.3645870773125
"1014","08E330696",2024-08-30,"08-2024",250000,2024,"2","X",2023,2025,314.131,252763.178419195,12.4402082756588
"1015","08E410479",2024-02-15,"02-2024",139000,2024,"2","X",2023,2025,311.022,141941.139212017,11.8631677380579
"1016","08E430235",2024-02-12,"02-2024",365000,2024,"2","X",2023,2025,311.022,372723.135340908,12.8285911585097
"1017","08E610206",2024-05-29,"05-2024",104040,2024,"2","X",2023,2025,313.14,105522.820846906,11.5666825198514
"1018","08E610240",2024-05-22,"05-2024",50000,2024,"2","I",2023,2025,313.14,50712.6205531072,10.8339300846991
"1019","08E610251",2024-03-27,"03-2024",145000,2024,"2","X",2023,2025,312.107,147553.355099373,11.9019451188409
"1020","08E610327",2024-07-15,"07-2024",52000,2024,"2","5",2023,2025,313.566,52669.4730933839,10.8717913085046
"1021","08E610745",2024-04-11,"04-2024",117500,2024,"2","X",2023,2025,313.016,119221.868850155,11.688741480294
"1022","08E610899",2024-04-17,"04-2024",104000,2024,"2","X",2023,2025,313.016,105524.037109924,11.5666940458512
"1023","08E610987",2024-05-08,"05-2024",167000,2024,"2","X",2023,2025,313.14,169380.152647378,12.0399008916877
"1024","08E611120",2024-06-27,"06-2024",131000,2024,"2","X",2023,2025,313.131,132870.884709594,11.7971331440233
"1025","08E611229",2024-07-30,"07-2024",78000,2024,"2","I",2023,2025,313.566,79004.2096400758,11.2772564166127
"1026","08E611285",2024-06-03,"06-2024",75000,2024,"2","4",2023,2025,313.131,76071.1172001495,11.2394239343585
"1027","08E630392",2024-05-02,"05-2024",2500,2024,"2","I",2023,2025,313.14,2535.63102765536,7.83819781114511
"1028","08E630479",2024-03-18,"03-2024",101200,2024,"2","I",2023,2025,312.107,102982.065765907,11.5423101332737
"1029","08E630556",2024-08-13,"08-2024",65000,2024,"2","Z",2023,2025,314.131,65718.4263889906,11.0931346276921
"1030","08E630811",2024-01-03,"01-2024",90000,2024,"2","X",2023,2025,309.794,92268.636577855,11.4324595640231
"1031","08F220343",2024-09-12,"09-2024",235000,2024,"2","X",2023,2025,314.851,237054.050963789,12.3760434572532
"1032","08F220585",2024-08-27,"08-2024",142000,2024,"2","X",2023,2025,314.131,143569.485342103,11.8745744153978
"1033","08F220732",2024-11-06,"11-2024",167000,2024,"2","X",2023,2025,316.449,167609.001766477,12.0293891754116
"1034","08F221102",2024-03-13,"03-2024",115000,2024,"2","I",2023,2025,312.107,117025.074733985,11.6701435047836
"1035","08F230034",2024-04-01,"04-2024",152000,2024,"2","X",2023,2025,313.016,154227.438852966,11.9461836675561
"1036","08F230122",2024-05-29,"05-2024",80000,2024,"2","I",2023,2025,313.14,81140.1928849716,11.3039337139448
"1037","08F230265",2024-07-29,"07-2024",250000,2024,"2","X",2023,2025,313.566,253218.620641269,12.4420085077854
"1038","08F230364",2024-04-09,"04-2024",136520,2024,"2","5",2023,2025,313.016,138520.591790835,11.8387742707483
"1039","08F230364",2024-09-05,"09-2024",125000,2024,"2","I",2023,2025,314.851,126092.580299888,11.7447716804113
"1040","08F230504",2024-04-18,"04-2024",225000,2024,"2","X",2023,2025,313.016,228297.195670509,12.3384035489142
"1041","08F230573",2024-05-28,"05-2024",160000,2024,"2","X",2023,2025,313.14,162280.385769943,11.9970808945048
"1042","08F240088",2024-04-03,"04-2024",295000,2024,"2","X",2023,2025,313.016,299322.989879112,12.6092785030496
"1043","08F240176",2024-03-13,"03-2024",199900,2024,"2","X",2023,2025,312.107,203420.108168032,12.2230286179267
"1044","08F240385",2024-10-29,"10-2024",199000,2024,"2","X",2023,2025,315.564,200285.827914464,12.2075007648545
"1045","08F240561",2024-09-12,"09-2024",149500,2024,"2","X",2023,2025,314.851,150806.726038666,11.9237543359398
"1046","08F240707",2024-07-15,"07-2024",1e+05,2024,"2","I",2023,2025,313.566,101287.448256507,11.5257177759112
"1047","08F241265",2024-08-19,"08-2024",130000,2024,"2","I",2023,2025,314.131,131436.852777981,11.7862818082521
"1048","08F241311",2024-08-13,"08-2024",160000,2024,"2","I",2023,2025,314.131,161768.434188285,11.9939211730303
"1049","08F310192",2024-06-03,"06-2024",120000,2024,"2","X",2023,2025,313.131,121713.787520239,11.7094275636042
"1050","08F320832",2024-03-21,"03-2024",201000,2024,"2","Z",2023,2025,312.107,204539.478448096,12.2285162844794
"1051","08F330233",2024-02-27,"02-2024",107500,2024,"2","I",2023,2025,311.022,109774.622052459,11.6061846524949
"1052","08F330233",2024-07-01,"07-2024",156000,2024,"2","X",2023,2025,313.566,158008.419280152,11.9704035971727
"1053","08F330651",2024-02-23,"02-2024",1e+05,2024,"2","I",2023,2025,311.022,102115.92749066,11.5338639909153
"1054","08F330815",2024-06-12,"06-2024",70000,2024,"2","5",2023,2025,313.131,70999.7093868062,11.1704310628715
"1055","08F340078",2024-04-12,"04-2024",195000,2024,"2","X",2023,2025,313.016,197857.569581108,12.1953027052736
"1056","08F340353",2024-11-14,"11-2024",61800,2024,"2","5",2023,2025,316.449,62025.3671207683,11.0352987274585
"1057","08F340474",2024-06-18,"06-2024",177000,2024,"2","X",2023,2025,313.131,179527.836592353,12.098085553396
"1058","08F340584",2024-10-09,"10-2024",159900,2024,"2","X",2023,2025,315.564,160933.185344336,11.9887445599699
"1059","08F340595",2024-04-02,"04-2024",181300,2024,"2","X",2023,2025,313.016,183956.807000281,12.1224562644706
"1060","08F410270",2024-04-29,"04-2024",140000,2024,"2","5",2023,2025,313.016,142051.588417206,11.8639455693191
"1061","08F410270",2024-10-15,"10-2024",117000,2024,"2","I",2023,2025,315.564,117755.989276343,11.6763698749277
"1062","08F410380",2024-08-01,"08-2024",210000,2024,"2","X",2023,2025,314.131,212321.069872123,12.265854888514
"1063","08F410555",2024-11-04,"11-2024",65000,2024,"2","I",2023,2025,316.449,65237.0366156948,11.0857826328905
"1064","08F420356",2024-10-01,"10-2024",229000,2024,"2","X",2023,2025,315.564,230479.671318655,12.3479179436842
"1065","08F420686",2024-02-06,"02-2024",203500,2024,"2","X",2023,2025,311.022,207805.912443493,12.2443598098098
"1066","08F420721",2024-06-12,"06-2024",118300,2024,"2","I",2023,2025,313.131,119989.508863702,11.6951595918065
"1067","08F430267",2024-02-15,"02-2024",135000,2024,"2","I",2023,2025,311.022,137856.502112391,11.8339685833656
"1068","08F430704",2024-11-21,"11-2024",60000,2024,"2","I",2023,2025,316.449,60218.8030298721,11.005739925217
"1069","08F520599",2024-04-30,"04-2024",106100,2024,"2","I",2023,2025,313.016,107654.810936182,11.5866851923297
"1070","08F520665",2024-07-08,"07-2024",119725,2024,"2","I",2023,2025,313.566,121266.397425104,11.7057450361518
"1071","08F530433",2024-04-02,"04-2024",2e+05,2024,"2","X",2023,2025,313.016,202930.840596008,12.2206205132578
"1072","08F530840",2024-04-23,"04-2024",163150,2024,"2","X",2023,2025,313.016,165540.833216193,12.0169731697491
"1073","08F530873",2024-10-28,"10-2024",172000,2024,"2","X",2023,2025,315.564,173111.368850693,12.0616904169434
"1074","08F610337",2024-11-04,"11-2024",199000,2024,"2","X",2023,2025,316.449,199725.696715742,12.2047001877194
"1075","08F630027",2024-06-28,"06-2024",85600,2024,"2","I",2023,2025,313.131,86822.5017644373,11.3716211039698
"1076","08F630489",2024-02-28,"02-2024",111000,2024,"2","X",2023,2025,311.022,113348.679514632,11.6382240062395
"1077","08F630797",2024-06-25,"06-2024",113000,2024,"2","Z",2023,2025,313.131,114613.816581559,11.6493236395345
"1078","08G110353",2024-04-30,"04-2024",164000,2024,"2","I",2023,2025,313.016,166403.289288726,12.022169574534
"1079","08G110463",2024-07-15,"07-2024",205550,2024,"2","X",2023,2025,313.566,208196.349891251,12.246236903267
"1080","08G110474",2024-07-12,"07-2024",170000,2024,"2","X",2023,2025,313.566,172188.662036063,12.0563460269734
"1081","08G120066",2024-01-10,"01-2024",78100,2024,"2","I",2023,2025,309.794,80068.6724081164,11.2906399505385
"1082","08G120716",2024-01-02,"01-2024",253000,2024,"2","X",2023,2025,309.794,259377.389491081,12.4660393824204
"1083","08G130043",2024-01-02,"01-2024",245500,2024,"2","X",2023,2025,309.794,251688.336442927,12.4359468409275
"1084","08G130230",2024-03-08,"03-2024",250000,2024,"2","X",2023,2025,312.107,254402.336378229,12.4466722942826
"1085","08G130322",2024-07-11,"07-2024",230000,2024,"2","X",2023,2025,313.566,232961.130989967,12.3586268988463
"1086","08G140053",2024-06-10,"06-2024",140000,2024,"2","I",2023,2025,313.131,141999.418773612,11.8635782434314
"1087","08G220661",2024-02-23,"02-2024",155000,2024,"2","X",2023,2025,311.022,158279.687610523,11.9721189218464
"1088","08G220825",2024-07-02,"07-2024",255000,2024,"2","X",2023,2025,313.566,258282.993054094,12.4618111350816
"1089","08G240197",2024-06-27,"06-2024",148000,2024,"2","I",2023,2025,313.131,150113.671274962,11.9191480945863
"1090","08G310234",2024-08-14,"08-2024",130000,2024,"2","I",2023,2025,314.131,131436.852777981,11.7862818082521
"1091","08G310603",2024-06-04,"06-2024",231000,2024,"2","X",2023,2025,313.131,234299.04097646,12.3643535313439
"1092","08G330210",2024-02-22,"02-2024",271000,2024,"2","X",2023,2025,311.022,276734.163499688,12.5308126258069
"1093","08G330375",2024-07-12,"07-2024",227000,2024,"2","X",2023,2025,313.566,229922.507542272,12.3454976074045
"1094","08G330540",2024-09-19,"09-2024",215000,2024,"2","X",2023,2025,314.851,216879.238115807,12.2870959712367
"1095","08G340253",2024-07-01,"07-2024",1e+05,2024,"2","I",2023,2025,313.566,101287.448256507,11.5257177759112
"1096","08G340642",2024-07-23,"07-2024",2e+05,2024,"2","X",2023,2025,313.566,202574.896513015,12.2188649564712
"1097","08G410082",2024-09-05,"09-2024",161500,2024,"2","I",2023,2025,314.851,162911.613747455,12.0009630857717
"1098","08G410433",2024-10-09,"10-2024",2e+05,2024,"2","X",2023,2025,315.564,201292.289361271,12.212513306678
"1099","08G410712",2024-07-10,"07-2024",234100,2024,"2","I",2023,2025,313.566,237113.916368484,12.37629596442
"1100","08G420289",2024-08-14,"08-2024",230000,2024,"2","X",2023,2025,314.131,232542.124145659,12.3568266667197
"1101","08G430035",2024-03-06,"03-2024",220000,2024,"2","X",2023,2025,312.107,223874.056012842,12.3188389227727
"1102","08G430255",2024-06-06,"06-2024",290000,2024,"2","X",2023,2025,313.131,294141.653173911,12.5918167438027
"1103","08G430596",2024-08-02,"08-2024",313063,2024,"2","X",2023,2025,314.131,316523.195701793,12.6651518060382
"1104","08G430662",2024-04-25,"04-2024",299900,2024,"2","X",2023,2025,313.016,304294.795473714,12.6257522324648
"1105","08G430723",2024-07-10,"07-2024",330960,2024,"2","X",2023,2025,313.566,335220.938749737,12.7225451120763
"1106","08G430833",2024-08-30,"08-2024",408665,2024,"2","X",2023,2025,314.131,413181.857234721,12.9316431073128
"1107","08G430860",2024-04-05,"04-2024",310927,2024,"2","X",2023,2025,313.016,315483.387369975,12.6618613046483
"1108","08G430871",2024-04-29,"04-2024",342114,2024,"2","X",2023,2025,313.016,347127.407998313,12.7574471615625
"1109","08G440342",2024-05-28,"05-2024",366995,2024,"2","X",2023,2025,313.14,372225.563597752,12.8272553032545
"1110","08G440364",2024-05-02,"05-2024",375230,2024,"2","X",2023,2025,313.14,380577.932202849,12.8494462505627
"1111","08G510038",2024-01-08,"01-2024",278520,2024,"2","P",2023,2025,309.794,285540.673996269,12.5621397637672
"1112","09K330106",2024-05-13,"05-2024",595000,2024,"2","X",2023,2025,313.14,603480.184581976,13.3104684848166
"1113","09K410352",2024-10-09,"10-2024",420000,2024,"2","P",2023,2025,315.564,422713.807658668,12.9544506514074
